term,pidm,crn,majdesc,days,Stud.ID
202001,958719,56307,Pre-Childhood/Special Educ, T R,4733
202001,958719,56308,Pre-Childhood/Special Educ, T,4733
202001,958758,57302,"English, Adol Educ: English", T R,4734
202001,958758,58536,"English, Adol Educ: English",M W,4734
202001,958758,59161,"English, Adol Educ: English",M W,4734
202001,958758,59117,"English, Adol Educ: English", ,4734
202001,958758,59589,"English, Adol Educ: English", T R,4734
202001,958758,56889,"English, Adol Educ: English", T R,4734
202001,958767,56208,Sociology,M W F,4735
202001,958767,50680,Sociology, T R,4735
202001,958767,57292,Sociology,  W F,4735
202001,958767,55831,Sociology, T R,4735
202001,958862,57844,Communication,M W,4736
202001,958862,50252,Communication, T R,4736
202001,958862,50680,Communication, T R,4736
202001,958862,50138,Communication, T R,4736
202001,958883,59561,English,M   F,4738
202001,958883,56328,English, T R,4738
202001,958883,59117,English, ,4738
202001,958883,55372,English,M W,4738
202001,958883,56898,English, T R,4738
202001,958886,58440,Childhood/Special Education,M W F,4739
202001,958886,58575,Childhood/Special Education, T R,4739
202001,958886,57312,Childhood/Special Education, T R,4739
202001,958886,59117,Childhood/Special Education, ,4739
202001,958886,58968,Childhood/Special Education,M W F,4739
202001,958886,50945,Childhood/Special Education, T R,4739
202001,958895,59494,Geography, T R,4740
202001,958895,56716,Geography, T R,4740
202001,958895,55778,Geography, T R,4740
202001,958895,55781,Geography,  R,4740
202001,958895,59054,Geography,M W,4740
202001,958904,58436,Biology, T,4741
202001,958904,51591,Biology,M W,4741
202001,958904,54944,Biology, T R,4741
202001,958904,50581,Biology,M W F,4741
202001,958904,55006,Biology, T R,4741
202001,958905,50125,Biology,  W F,4742
202001,958905,58473,Biology,M W F,4742
202001,958905,52411,Biology,M W F,4742
202001,958905,54798,Biology,  R,4742
202001,958905,53204,Biology, ,4742
202001,958905,55831,Biology, T R,4742
202001,958909,50123,Pre-Business Administration, T R,4743
202001,958909,59537,Pre-Business Administration,  W,4743
202001,958909,52805,Pre-Business Administration, T R,4743
202001,958909,59621,Pre-Business Administration,M   F,4743
202001,958909,56809,Pre-Business Administration,M W,4743
202001,958915,56899,Biology,M   F,4744
202001,958915,59117,Biology, ,4744
202001,958915,59035,Biology, T R,4744
202001,958915,56377,Biology,M W,4744
202001,958915,55831,Biology, T R,4744
202001,958915,56805,Biology, T R,4744
202001,958940,55019,Communication, T R,4746
202001,958940,59172,Communication,M W,4746
202001,958940,59611,Communication, T R,4746
202001,958940,50452,Communication,M W,4746
202001,958948,50252,Undeclared, T R,4747
202001,958948,59117,Undeclared, ,4747
202001,958948,50453,Undeclared,M W,4747
202001,958948,57782,Undeclared, T R,4747
202001,958948,59555,Undeclared,M W F,4747
202001,958948,53558,Undeclared,M   F,4747
202001,958954,56840,Biology,M W,4748
202001,958954,54962,Biology,M W F,4748
202001,958954,54678,Biology,  W,4748
202001,958954,52251,Biology, T R,4748
202001,958954,56231,Biology, T R,4748
202001,958972,59537,Biology,  W,4749
202001,958972,58473,Biology,M W F,4749
202001,958972,52251,Biology, T R,4749
202001,958972,54793,Biology, T,4749
202001,958972,59561,Biology,M   F,4749
202001,958988,58473,Biology,M W F,4750
202001,958988,54798,Biology,  R,4750
202001,958988,57277,Biology,M W F,4750
202001,958988,54027,Biology,MTW F,4750
202001,958988,55831,Biology, T R,4750
202001,958992,54680,"History, Adol Educ: Soc Street",  R,4751
202001,958992,59016,"History, Adol Educ: Soc Street",  W F,4751
202001,958992,59489,"History, Adol Educ: Soc Street",M W,4751
202001,958992,59648,"History, Adol Educ: Soc Street",M W,4751
202001,958992,55831,"History, Adol Educ: Soc Street", T R,4751
202001,958992,56806,"History, Adol Educ: Soc Street", T R,4751
202001,959016,52838,"History, Adol Educ: Soc Street", T R,4752
202001,959016,57443,"History, Adol Educ: Soc Street",M W,4752
202001,959016,50668,"History, Adol Educ: Soc Street", TWR,4752
202001,959016,55567,"History, Adol Educ: Soc Street",  W F,4752
202001,959016,51567,"History, Adol Educ: Soc Street", T R,4752
202001,959024,59107,Biology, T R,4753
202001,959024,59066,Biology, T R,4753
202001,959024,57508,Biology,M W,4753
202001,959024,55831,Biology, T R,4753
202001,959078,57974,Political Science,M W F,4754
202001,959078,58522,Political Science, T R,4754
202001,959078,59573,Political Science,M W,4754
202001,959078,50744,Political Science,M W F,4754
202001,959082,59651,Pre-Accounting,M W,4755
202001,959082,59117,Pre-Accounting, ,4755
202001,959082,56716,Pre-Accounting, T R,4755
202001,959082,56809,Pre-Accounting,M W,4755
202001,959082,59621,Pre-Accounting,M   F,4755
202001,959085,59579,Accounting,M W,4756
202001,959085,50146,Accounting,M W,4756
202001,959085,51872,Accounting,M W,4756
202001,959085,55853,Accounting, T R,4756
202001,959087,50053,Psychology, T,4757
202001,959087,53054,Psychology, T R,4757
202001,959087,58428,Psychology,M W,4757
202001,959087,59505,Psychology,M   F,4757
202001,959087,56290,Psychology,M W F,4757
202001,959087,57909,Psychology,M W F,4757
202001,959091,50633,Physics,M W F,4758
202001,959091,56232,Physics,M W F,4758
202001,959091,56234,Physics,M W F,4758
202001,959091,50712,Physics,M W F,4758
202001,959091,54315,Physics,M W,4758
202001,959116,56747,Pre-Business Administration, T R,4759
202001,959116,57273,Pre-Business Administration, ,4759
202001,959116,55006,Pre-Business Administration, T R,4759
202001,959116,50139,Pre-Business Administration,M   F,4759
202001,959116,56809,Pre-Business Administration,M W,4759
202001,959151,54962,Psychology,M W F,4760
202001,959151,57726,Psychology, ,4760
202001,959151,50680,Psychology, T R,4760
202001,959151,59648,Psychology,M W,4760
202001,959151,55831,Psychology, T R,4760
202001,959228,59161,Political Science,M W,4761
202001,959228,59117,Political Science, ,4761
202001,959228,50444,Political Science, T R,4761
202001,959228,50727,Political Science,M W F,4761
202001,959228,59573,Political Science,M W,4761
202001,959228,55831,Political Science, T R,4761
202001,959322,59538,Undeclared,M,4762
202001,959322,50766,Undeclared, T R,4762
202001,959322,50770,Undeclared,M W F,4762
202001,959322,59472,Undeclared, T R,4762
202001,959377,50059,Early Childhood/Childhood Educ,  R,4763
202001,959377,53054,Early Childhood/Childhood Educ, T R,4763
202001,959377,59129,Early Childhood/Childhood Educ,M W,4763
202001,959377,57274,Early Childhood/Childhood Educ, ,4763
202001,959377,55833,Early Childhood/Childhood Educ, T R,4763
202001,959377,59513,Early Childhood/Childhood Educ, T R,4763
202001,959465,53577,Accounting,M W,4764
202001,959465,50690,Accounting,M W,4764
202001,959465,57348,Accounting, T R,4764
202001,959465,50146,Accounting,M W,4764
202001,959465,51872,Accounting,M W,4764
202001,959489,59154,Undeclared,M W,4765
202001,959489,59051,Undeclared,M W,4765
202001,959489,59054,Undeclared,M W,4765
202001,959489,55831,Undeclared, T R,4765
202001,959489,56805,Undeclared, T R,4765
202001,959537,56840,Biology,M W,4767
202001,959537,54682,Biology,  R,4767
202001,959537,58473,Biology,M W F,4767
202001,959537,55363,Biology,M W F,4767
202001,959537,59207,Biology,M,4767
202001,959538,54944,Pre-Business Administration, T R,4768
202001,959538,53853,Pre-Business Administration,MTW F,4768
202001,959538,56809,Pre-Business Administration,M W,4768
202001,959608,50513,Pre-Business Administration, ,4769
202001,959608,52811,Pre-Business Administration, T R,4769
202001,959608,56809,Pre-Business Administration,M W,4769
202001,959608,50140,Pre-Business Administration,M W F,4769
202001,959608,51567,Pre-Business Administration, T R,4769
202001,959610,59156,Political Science,M W,4770
202001,959610,59648,Political Science,M W,4770
202001,959610,59055,Political Science, T R,4770
202001,959610,50728,Political Science, T R,4770
202001,959669,53577,Pre-Early Chld/Childhood Educ,M W,4771
202001,959669,59572,Pre-Early Chld/Childhood Educ,M W F,4771
202001,959669,59035,Pre-Early Chld/Childhood Educ, T R,4771
202001,959669,55831,Pre-Early Chld/Childhood Educ, T R,4771
202001,959695,50930,Childhood/Special Education, T R,4772
202001,959695,57578,Childhood/Special Education,M W,4772
202001,959695,57333,Childhood/Special Education,M W,4772
202001,959695,50945,Childhood/Special Education, T R,4772
202001,959695,53268,Childhood/Special Education,M W,4772
202001,959695,59093,Childhood/Special Education, T R,4772
202001,959704,50125,"Chemistry,AdolEduc:Chem&GenSci",  W F,4773
202001,959704,52411,"Chemistry,AdolEduc:Chem&GenSci",M W F,4773
202001,959704,59168,"Chemistry,AdolEduc:Chem&GenSci", ,4773
202001,959704,54801,"Chemistry,AdolEduc:Chem&GenSci",M,4773
202001,959704,59035,"Chemistry,AdolEduc:Chem&GenSci", T R,4773
202001,959779,59117,Pre-Business Administration, ,4774
202001,959779,50513,Pre-Business Administration, ,4774
202001,959779,52805,Pre-Business Administration, T R,4774
202001,959779,53563,Pre-Business Administration,M W F,4774
202001,959779,56808,Pre-Business Administration,M W,4774
202001,959779,50141,Pre-Business Administration,M W F,4774
202001,959826,55840,Biology,  W,4775
202001,959826,51968,Biology,M W F,4775
202001,959826,54797,Biology,  R,4775
202001,959826,55363,Biology,M W F,4775
202001,959826,52059,Biology,M W F,4775
202001,959826,58552,Biology,M W F,4775
202001,959892,59495,Pre-Business Administration, T R,4776
202001,959892,55006,Pre-Business Administration, T R,4776
202001,959892,50141,Pre-Business Administration,M W F,4776
202001,959892,56808,Pre-Business Administration,M W,4776
202001,959892,59608,Pre-Business Administration, ,4776
202001,959905,56829,Biology,M W F,4777
202001,959905,55604,Biology,  F,4777
202001,959905,50231,Biology,M W F,4777
202001,959905,59589,Biology, T R,4777
202001,959905,59022,Biology, T R,4777
202001,959946,57274,Psychology, ,4778
202001,959946,50727,Psychology,M W F,4778
202001,959946,50744,Psychology,M W F,4778
202001,959946,56805,Psychology, T R,4778
202001,959946,59715,Psychology,M W,4778
202001,959946,58610,Psychology, T R,4778
202001,959954,50125,Undeclared,  W F,4779
202001,959954,53599,Undeclared, T R,4779
202001,959954,59117,Undeclared, ,4779
202001,959954,57286,Undeclared,  W F,4779
202001,959954,50472,Undeclared, T R,4779
202001,959954,55833,Undeclared, T R,4779
202001,959995,52811,Business Administration, T R,4780
202001,959995,50576,Business Administration, T R,4780
202001,959995,56811,Business Administration, T R,4780
202001,959995,57350,Business Administration, T R,4780
202001,959995,55853,Business Administration, T R,4780
202001,959996,59107,Early Childhood/Childhood Educ, T R,4781
202001,959996,58097,Early Childhood/Childhood Educ, T R,4781
202001,959996,58577,Early Childhood/Childhood Educ,M,4781
202001,959996,59653,Early Childhood/Childhood Educ, T R,4781
202001,959996,55777,Early Childhood/Childhood Educ,M W F,4781
202001,960030,56987,Psychology,  F,4782
202001,960030,52411,Psychology,M W F,4782
202001,960030,59117,Psychology, ,4782
202001,960030,53608,Psychology,M W,4782
202001,960030,50766,Psychology, T R,4782
202001,960030,54865,Psychology, T R,4782
202001,960071,57358,Business Administration, T R,4783
202001,960071,55510,Business Administration, T R,4783
202001,960071,56809,Business Administration,M W,4783
202001,960071,51872,Business Administration,M W,4783
202001,960078,53577,Psychology,M W,4784
202001,960078,59102,Psychology, T R,4784
202001,960078,59124,Psychology, T R,4784
202001,960078,57321,Psychology,  W F,4784
202001,960078,59475,Psychology, T R,4784
202001,960079,50123,Biochemistry, T R,4785
202001,960079,50082,Biochemistry,M W F,4785
202001,960079,59523,Biochemistry,M W F,4785
202001,960079,57292,Biochemistry,  W F,4785
202001,960129,50125,Musical Theatre,  W F,4786
202001,960129,52310,Musical Theatre, T R,4786
202001,960129,52312,Musical Theatre, ,4786
202001,960129,52565,Musical Theatre, T,4786
202001,960129,57326,Musical Theatre, ,4786
202001,960129,57540,Musical Theatre, ,4786
202001,960129,59554,Musical Theatre,M W F,4786
202001,960129,57871,Musical Theatre, T R,4786
202001,960168,54679,Communication,  W,4787
202001,960168,50250,Communication, T R,4787
202001,960168,56844,Communication,M W,4787
202001,960168,58545,Communication, T R,4787
202001,960168,59117,Communication, ,4787
202001,960168,58597,Communication,M W,4787
202001,960168,59024,Communication, T R,4787
202001,960177,50057,"History, Adol Educ: Soc Street",  R,4788
202001,960177,53054,"History, Adol Educ: Soc Street", T R,4788
202001,960177,57777,"History, Adol Educ: Soc Street", T R,4788
202001,960177,59489,"History, Adol Educ: Soc Street",M W,4788
202001,960177,56806,"History, Adol Educ: Soc Street", T R,4788
202001,960224,50123,Biology, T R,4789
202001,960224,54682,Biology,  R,4789
202001,960224,54962,Biology,M W F,4789
202001,960224,59117,Biology, ,4789
202001,960224,53203,Biology, ,4789
202001,960224,59024,Biology, T R,4789
202001,960224,50744,Biology,M W F,4789
202001,960295,53577,Pre-Early Chld/Childhood Educ,M W,4790
202001,960295,58436,Pre-Early Chld/Childhood Educ, T,4790
202001,960295,58572,Pre-Early Chld/Childhood Educ, T R,4790
202001,960295,58578,Pre-Early Chld/Childhood Educ,  W F,4790
202001,960295,55831,Pre-Early Chld/Childhood Educ, T R,4790
202001,960346,53771,Childhood/Special Education,M W,4791
202001,960346,53765,Childhood/Special Education,M W,4791
202001,960346,59565,Childhood/Special Education, T R,4791
202001,960346,50598,Childhood/Special Education, T R,4791
202001,960346,50768,Childhood/Special Education, T R,4791
202001,960373,59117,"History, Adol Educ: Soc Street", ,4792
202001,960373,53566,"History, Adol Educ: Soc Street",  W F,4792
202001,960373,57777,"History, Adol Educ: Soc Street", T R,4792
202001,960373,50581,"History, Adol Educ: Soc Street",M W F,4792
202001,960373,59043,"History, Adol Educ: Soc Street",M W,4792
202001,960373,56806,"History, Adol Educ: Soc Street", T R,4792
202001,960389,50056,Psychology,  W,4793
202001,960389,53054,Psychology, T R,4793
202001,960389,50680,Psychology, T R,4793
202001,960389,50766,Psychology, T R,4793
202001,960389,52281,Psychology,M W F,4793
202001,960392,59537,Undeclared,  W,4794
202001,960392,59691,Undeclared,M   F,4794
202001,960392,59117,Undeclared, ,4794
202001,960392,50456,Undeclared, T R,4794
202001,960392,56360,Undeclared, T R,4794
202001,960392,50744,Undeclared,M W F,4794
202001,960394,50123,Mathematics, T R,4795
202001,960394,52365,Mathematics,MTWR,4795
202001,960394,59222,Mathematics,M W F,4795
202001,960394,56856,Mathematics,M   F,4795
202001,960394,56307,Mathematics, T R,4795
202001,960394,56314,Mathematics,  R,4795
202001,960394,59608,Mathematics, ,4795
202001,960489,56840,Early Childhood/Childhood Educ,M W,4797
202001,960489,55740,Early Childhood/Childhood Educ,  R,4797
202001,960489,55737,Early Childhood/Childhood Educ,M W F,4797
202001,960489,57578,Early Childhood/Childhood Educ,M W,4797
202001,960489,50744,Early Childhood/Childhood Educ,M W F,4797
202001,960530,53577,Pre-Childhood/Special Educ,M W,4799
202001,960530,59130,Pre-Childhood/Special Educ,  R,4799
202001,960530,55778,Pre-Childhood/Special Educ, T R,4799
202001,960530,55783,Pre-Childhood/Special Educ,  F,4799
202001,960530,50516,Pre-Childhood/Special Educ, ,4799
202001,960530,58968,Pre-Childhood/Special Educ,M W F,4799
202001,960739,59587,Physics, T R,4801
202001,960739,50611,Physics,MTW F,4801
202001,960739,50647,Physics, T R,4801
202001,960739,52318,Physics,M W F,4801
202001,960739,52322,Physics, T,4801
202001,960761,50610,Physics,M W F,4802
202001,960761,52319,Physics,M W F,4802
202001,960761,52320,Physics,M,4802
202001,960761,50139,Physics,M   F,4802
202001,960761,56805,Physics, T R,4802
202001,960765,59107,Psychology, T R,4804
202001,960765,56361,Psychology,M W,4804
202001,960765,52662,Psychology, T R,4804
202001,960765,50744,Psychology,M W F,4804
202001,960766,54680,Biology,  R,4805
202001,960766,58473,Biology,M W F,4805
202001,960766,55363,Biology,M W F,4805
202001,960766,51591,Biology,M W,4805
202001,960766,51855,Biology,MTW F,4805
202001,960773,59102,Communication, T R,4806
202001,960773,55812,Communication, T R,4806
202001,960773,57844,Communication,M W,4806
202001,960773,50576,Communication, T R,4806
202001,960773,59043,Communication,M W,4806
202001,960811,53577,Communication,M W,4807
202001,960811,50252,Communication, T R,4807
202001,960811,57312,Communication, T R,4807
202001,960811,59117,Communication, ,4807
202001,960811,57508,Communication,M W,4807
202001,960811,59636,Communication, T R,4807
202001,960826,50125,Sociology,  W F,4808
202001,960826,57869,Sociology, T R,4808
202001,960826,56811,Sociology, T R,4808
202001,960826,57764,Sociology, T R,4808
202001,960847,59494,Undeclared, T R,4809
202001,960847,50472,Undeclared, T R,4809
202001,960847,59156,Undeclared,M W,4809
202001,960847,50727,Undeclared,M W F,4809
202001,960854,54679,Biology,  W,4810
202001,960854,54962,Biology,M W F,4810
202001,960854,52251,Biology, T R,4810
202001,960854,59651,Biology,M W,4810
202001,960854,59117,Biology, ,4810
202001,960854,56231,Biology, T R,4810
202001,960872,53577,Pre-Early Chld/Childhood Educ,M W,4811
202001,960872,57429,Pre-Early Chld/Childhood Educ, T R,4811
202001,960872,59653,Pre-Early Chld/Childhood Educ, T R,4811
202001,960872,58572,Pre-Early Chld/Childhood Educ, T R,4811
202001,960872,50768,Pre-Early Chld/Childhood Educ, T R,4811
202001,960913,59757,Political Science,  W F,4812
202001,960913,59691,Political Science,M   F,4812
202001,960913,59494,Political Science, T R,4812
202001,960913,50672,Political Science,M,4812
202001,960913,51343,Political Science, ,4812
202001,960913,59140,Political Science,M W,4812
202001,960913,50728,Political Science, T R,4812
202001,960913,55831,Political Science, T R,4812
202001,960917,59522,Pre-Business Administration,M   F,4813
202001,960917,56316,Pre-Business Administration,M   F,4813
202001,960917,56805,Pre-Business Administration, T R,4813
202001,960917,58066,Pre-Business Administration, T R,4813
202001,960917,51954,Pre-Business Administration,M W,4813
202001,960919,53579,Pre-Early Chld/Childhood Educ,M W F,4814
202001,960919,58440,Pre-Early Chld/Childhood Educ,M W F,4814
202001,960919,58572,Pre-Early Chld/Childhood Educ, T R,4814
202001,960919,50725,Pre-Early Chld/Childhood Educ, T R,4814
202001,960919,55831,Pre-Early Chld/Childhood Educ, T R,4814
202001,960926,59066,Biology, T R,4815
202001,960926,55475,Biology,M W,4815
202001,960926,59117,Biology, ,4815
202001,960926,50647,Biology, T R,4815
202001,960926,55831,Biology, T R,4815
202001,960950,56716,Pre-Business Administration, T R,4816
202001,960950,54944,Pre-Business Administration, T R,4816
202001,960950,52838,Pre-Business Administration, T R,4816
202001,960950,56809,Pre-Business Administration,M W,4816
202001,960950,56811,Pre-Business Administration, T R,4816
202001,960953,59117,Political Science, ,4817
202001,960953,54944,Political Science, T R,4817
202001,960953,53558,Political Science,M   F,4817
202001,960953,56856,Political Science,M   F,4817
202001,960953,50728,Political Science, T R,4817
202001,960953,59140,Political Science,M W,4817
202001,960984,59161,Undeclared,M W,4818
202001,960984,59691,Undeclared,M   F,4818
202001,960984,59117,Undeclared, ,4818
202001,960984,56783,Undeclared, T R,4818
202001,960984,59647,Undeclared,M W,4818
202001,960984,50139,Undeclared,M   F,4818
202001,960989,59579,Pre-Early Chld/Childhood Educ,M W,4819
202001,960989,58597,Pre-Early Chld/Childhood Educ,M W,4819
202001,960989,57578,Pre-Early Chld/Childhood Educ,M W,4819
202001,960989,59120,Pre-Early Chld/Childhood Educ, T R,4819
202001,960989,51567,Pre-Early Chld/Childhood Educ, T R,4819
202001,961001,54944,Pre-Accounting, T R,4820
202001,961001,58597,Pre-Accounting,M W,4820
202001,961001,57292,Pre-Accounting,  W F,4820
202001,961001,59133,Pre-Accounting,M W,4820
202001,961001,59621,Pre-Accounting,M   F,4820
202001,961001,50806,Pre-Accounting, T R,4820
202001,961003,50515,Undeclared, ,4821
202001,961003,52805,Undeclared, T R,4821
202001,961003,50744,Undeclared,M W F,4821
202001,961003,56808,Undeclared,M W,4821
202001,961003,51954,Undeclared,M W,4821
202001,961047,56404,Reading & Literacy B-12, ,4822
202001,961047,59162,Reading & Literacy B-12, ,4822
202001,961050,50931,Mathematics, T R,4824
202001,961050,57274,Mathematics, ,4824
202001,961050,52365,Mathematics,MTWR,4824
202001,961050,59222,Mathematics,M W F,4824
202001,961050,59053,Mathematics, T R,4824
202001,961055,59537,Undeclared,  W,4825
202001,961055,55793,Undeclared,M W F,4825
202001,961055,59489,Undeclared,M W,4825
202001,961055,50744,Undeclared,M W F,4825
202001,961055,50799,Undeclared, T R,4825
202001,961063,59066,Biology, T R,4826
202001,961063,54683,Biology,  R,4826
202001,961063,59152,Biology, T,4826
202001,961063,50609,Biology,MTW F,4826
202001,961063,59542,Biology,M W,4826
202001,961065,59066,Biology, T R,4827
202001,961065,56987,Biology,  F,4827
202001,961065,52251,Biology, T R,4827
202001,961065,59117,Biology, ,4827
202001,961065,53563,Biology,M W F,4827
202001,961065,57764,Biology, T R,4827
202001,961089,53577,Biology,M W,4828
202001,961089,58473,Biology,M W F,4828
202001,961089,54797,Biology,  R,4828
202001,961089,52411,Biology,M W F,4828
202001,961089,50770,Biology,M W F,4828
202001,961101,52251,Undeclared, T R,4829
202001,961101,54795,Undeclared,  W,4829
202001,961101,59117,Undeclared, ,4829
202001,961101,59024,Undeclared, T R,4829
202001,961101,56231,Undeclared, T R,4829
202001,961101,50800,Undeclared, T,4829
202001,961110,52302,Communication,M W,4830
202001,961110,55018,Communication, T R,4830
202001,961110,50429,Communication,M W F,4830
202001,961110,56307,Communication, T R,4830
202001,961110,56311,Communication,  W,4830
202001,961110,50799,Communication, T R,4830
202001,961111,58583,"English, Adol Educ: English", T R,4831
202001,961111,56328,"English, Adol Educ: English", T R,4831
202001,961111,59156,"English, Adol Educ: English",M W,4831
202001,961111,55831,"English, Adol Educ: English", T R,4831
202001,961134,53577,Pre-Economics,M W,4832
202001,961134,59102,Pre-Economics, T R,4832
202001,961134,51035,Pre-Economics,M W,4832
202001,961134,55510,Pre-Economics, T R,4832
202001,961134,59602,Pre-Economics, T R,4832
202001,961142,50614,Physics,M W F,4833
202001,961142,57974,Physics,M W F,4833
202001,961142,59530,Physics,M W F,4833
202001,961142,59133,Physics,M W,4833
202001,961145,53577,Undeclared,M W,4834
202001,961145,50472,Undeclared, T R,4834
202001,961145,55737,Undeclared,M W F,4834
202001,961145,55741,Undeclared,  R,4834
202001,961145,50744,Undeclared,M W F,4834
202001,961146,56840,"Mathematics, Adol Educ: Math",M W,4835
202001,961146,59645,"Mathematics, Adol Educ: Math", T,4835
202001,961146,50612,"Mathematics, Adol Educ: Math",MTW F,4835
202001,961146,59222,"Mathematics, Adol Educ: Math",M W F,4835
202001,961146,57466,"Mathematics, Adol Educ: Math", T R,4835
202001,961199,52596,Undeclared,M W F,4836
202001,961199,59495,Undeclared, T R,4836
202001,961199,53204,Undeclared, ,4836
202001,961199,59555,Undeclared,M W F,4836
202001,961199,59514,Undeclared, T R,4836
202001,961210,59117,Undeclared, ,4837
202001,961210,56198,Undeclared,M W F,4837
202001,961210,53608,Undeclared,M W,4837
202001,961210,55831,Undeclared, T R,4837
202001,961210,56806,Undeclared, T R,4837
202001,961324,59066,Biology, T R,4838
202001,961324,54800,Biology,  R,4838
202001,961324,55363,Biology,M W F,4838
202001,961324,59520,Biology,M   F,4838
202001,961324,51571,Biology,M W,4838
202001,961345,59129,Childhood/Special Education,M W,4839
202001,961345,59128,Childhood/Special Education,M   F,4839
202001,961345,58534,Childhood/Special Education, T R,4839
202001,961345,58572,Childhood/Special Education, T R,4839
202001,961345,50651,Childhood/Special Education,M W F,4839
202001,961374,56840,Undeclared,M W,4840
202001,961374,54582,Undeclared, T R,4840
202001,961374,50647,Undeclared, T R,4840
202001,961374,55831,Undeclared, T R,4840
202001,961374,56806,Undeclared, T R,4840
202001,961378,50123,Biology, T R,4841
202001,961378,54678,Biology,  W,4841
202001,961378,54962,Biology,M W F,4841
202001,961378,55363,Biology,M W F,4841
202001,961378,53626,Biology, T R,4841
202001,961378,59117,Biology, ,4841
202001,961379,56840,Early Childhood/Childhood Educ,M W,4842
202001,961379,55778,Early Childhood/Childhood Educ, T R,4842
202001,961379,55783,Early Childhood/Childhood Educ,  F,4842
202001,961379,50598,Early Childhood/Childhood Educ, T R,4842
202001,961379,55833,Early Childhood/Childhood Educ, T R,4842
202001,961379,51567,Early Childhood/Childhood Educ, T R,4842
202001,961398,50130,Art History, T R,4843
202001,961398,59539,Art History, T R,4843
202001,961398,59540,Art History,  R,4843
202001,961398,59882,Art History, ,4843
202001,961398,59102,Art History, T R,4843
202001,961399,54828,Communication,M W,4844
202001,961399,57440,Communication, T R,4844
202001,961399,59647,Communication,M W,4844
202001,961399,58069,Communication, T R,4844
202001,961399,55863,Communication, T R,4844
202001,961416,52310,Pre-Business Administration, T R,4845
202001,961416,57466,Pre-Business Administration, T R,4845
202001,961416,55006,Pre-Business Administration, T R,4845
202001,961416,50141,Pre-Business Administration,M W F,4845
202001,961416,56808,Pre-Business Administration,M W,4845
202001,961493,58473,Biology,M W F,4846
202001,961493,54793,Biology, T,4846
202001,961493,52251,Biology, T R,4846
202001,961493,59524,Biology,M   F,4846
202001,961493,59647,Biology,M W,4846
202001,961503,50064,Biology,M W F,4847
202001,961503,52411,Biology,M W F,4847
202001,961503,54797,Biology,  R,4847
202001,961503,50611,Biology,MTW F,4847
202001,961503,52565,Biology, T,4847
202001,961503,51035,Biology,M W,4847
202001,961504,53054,Psychology, T R,4848
202001,961504,50059,Psychology,  R,4848
202001,961504,59156,Psychology,M W,4848
202001,961504,59122,Psychology, T R,4848
202001,961504,50766,Psychology, T R,4848
202001,961540,59043,Pre-Business Administration,M W,4849
202001,961540,50744,Pre-Business Administration,M W F,4849
202001,961540,56809,Pre-Business Administration,M W,4849
202001,961540,59621,Pre-Business Administration,M   F,4849
202001,961540,59608,Pre-Business Administration, ,4849
202001,961544,50125,Psychology,  W F,4850
202001,961544,57508,Psychology,M W,4850
202001,961544,58522,Psychology, T R,4850
202001,961544,59122,Psychology, T R,4850
202001,961557,54951,Sociology,M   F,4851
202001,961557,53577,Sociology,M W,4851
202001,961557,59117,Sociology, ,4851
202001,961557,50647,Sociology, T R,4851
202001,961557,58578,Sociology,  W F,4851
202001,961596,59537,Geophysics,  W,4852
202001,961596,57844,Geophysics,M W,4852
202001,961596,56717,Geophysics, T R,4852
202001,961596,50725,Geophysics, T R,4852
202001,961596,52281,Geophysics,M W F,4852
202001,961598,53599,Geophysics, T R,4853
202001,961598,59117,Geophysics, ,4853
202001,961598,59579,Geophysics,M W,4853
202001,961598,55778,Geophysics, T R,4853
202001,961598,59152,Geophysics, T,4853
202001,961598,59647,Geophysics,M W,4853
202001,961682,56739,English,M W,4854
202001,961682,59115,English,M W,4854
202001,961682,59588,English, T R,4854
202001,961682,50435,English, T R,4854
202001,961682,57333,English,M W,4854
202001,961778,57869,"Mathematics, Adol Educ: Math", T R,4855
202001,961778,53204,"Mathematics, Adol Educ: Math", ,4855
202001,961778,50619,"Mathematics, Adol Educ: Math", T R,4855
202001,961778,50621,"Mathematics, Adol Educ: Math",M W F,4855
202001,961778,50328,"Mathematics, Adol Educ: Math", T R,4855
202001,961780,52302,Physics,M W,4856
202001,961780,59537,Physics,  W,4856
202001,961780,50611,Physics,MTW F,4856
202001,961780,52322,Physics, T,4856
202001,961780,52319,Physics,M W F,4856
202001,961816,50252,Pre-Accounting, T R,4857
202001,961816,57286,Pre-Accounting,  W F,4857
202001,961816,57440,Pre-Accounting, T R,4857
202001,961816,56808,Pre-Accounting,M W,4857
202001,961816,59621,Pre-Accounting,M   F,4857
202001,961823,53577,Pre-Business Administration,M W,4858
202001,961823,59102,Pre-Business Administration, T R,4858
202001,961823,52811,Pre-Business Administration, T R,4858
202001,961823,59621,Pre-Business Administration,M   F,4858
202001,961823,56809,Pre-Business Administration,M W,4858
202001,961828,50472,Undeclared, T R,4859
202001,961828,59648,Undeclared,M W,4859
202001,961828,50744,Undeclared,M W F,4859
202001,961828,55863,Undeclared, T R,4859
202001,961831,53577,Psychology,M W,4860
202001,961831,50058,Psychology,  R,4860
202001,961831,53054,Psychology, T R,4860
202001,961831,50770,Psychology,M W F,4860
202001,961831,58552,Psychology,M W F,4860
202001,961831,59473,Psychology, T R,4860
